NAME_LOC,NAME_EN,TYPE,TYPECODE,SUBTYPE,LEVEL,LEVELCODE,POSTCODE,ADDRESS_LOC,ADDRESS_EN,CITY_LOC,CITY_EN,FOCAL_PERSON_LOC,FOCAL_PERSON_EN,TELEPHONE,EMAIL,WEBSITE,SOURCE_EN,SOURCE_LOC,LATITUDE,LONGITUDE,ISO3,COUNTRY,NATIONAL_SOCIETY,GOLOCALUNITID,NSLOCALUNITID,DATEOFUPDATE,VALIDATED,PUBLICVIEW
Consejo Municipal Omoa,,Administrative,1,Consejo Municipal,District,2,,,,Omoa,,,,(504) 2237-1829,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,15.77412914,-88.03832648,HND,Honduras,Honduran Red Cross,,17,7-Feb-24,Yes,Yes
Consejo Municipal San Lorenzo,,Administrative,1,Consejo Municipal,District,2,,,,San Lorenzo,,,,(504) 2237-1830,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,13.42083138,-87.44976444,HND,Honduras,Honduran Red Cross,,20,7-Feb-24,Yes,Yes
Consejo Municipal El Paraíso,,Administrative,1,Consejo Municipal,District,2,,,,El Paraíso,,,,(504) 2237-1831,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,13.85785626,-86.55222691,HND,Honduras,Honduran Red Cross,,21,7-Feb-24,Yes,Yes
Consejo Municipal Danlí,,Administrative,1,Consejo Municipal,District,2,,,,Danlí,,,,(504) 2237-1832,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,14.0287461,-86.56723279,HND,Honduras,Honduran Red Cross,,22,7-Feb-24,Yes,Yes
Consejo Municipal Teupasenti,,Administrative,1,Consejo Municipal,District,2,,,,Teupasenti,,,,(504) 2237-1833,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,14.22547355,-86.71613107,HND,Honduras,Honduran Red Cross,,23,7-Feb-24,Yes,Yes
Consejo Municipal Talanga,,Administrative,1,Consejo Municipal,District,2,,,,Talanga,,,,(504) 2237-1834,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,14.39836425,-87.08200793,HND,Honduras,Honduran Red Cross,,26,7-Feb-24,Yes,Yes
Consejo Municipal Camasca,,Administrative,1,Consejo Municipal,District,2,,,,Camasca,,,,(504) 2237-1835,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,13.9948361,-88.37983641,HND,Honduras,Honduran Red Cross,,28,7-Feb-24,Yes,Yes
Consejo Municipal Marcala,,Administrative,1,Consejo Municipal,District,2,,,,Marcala,,,,(504) 2237-1836,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,14.1508907,-88.03841264,HND,Honduras,Honduran Red Cross,,30,7-Feb-24,Yes,Yes
Consejo Municipal Catacamas,,Administrative,1,Consejo Municipal,District,2,,,,Catacamas,,,,(504) 2237-1837,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,14.85078431,-85.89860805,HND,Honduras,Honduran Red Cross,,31,7-Feb-24,Yes,Yes
Consejo Municipal San Francisco de La Paz,,Administrative,1,Consejo Municipal,District,2,,,,San Francisco de La Paz,,,,(504) 2237-1838,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,14.87506819,-86.18317712,HND,Honduras,Honduran Red Cross,,32,7-Feb-24,Yes,Yes
Consejo Municipal Las Vegas,,Administrative,1,Consejo Municipal,District,2,,,,Las Vegas,,,,(504) 2237-1839,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,14.87020977,-88.07191334,HND,Honduras,Honduran Red Cross,,34,7-Feb-24,Yes,Yes
Consejo Municipal Trinidad,,Administrative,1,Consejo Municipal,District,2,,,,Trinidad,,,,(504) 2237-1840,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,15.1405014,-88.23324866,HND,Honduras,Honduran Red Cross,,36,7-Feb-24,Yes,Yes
Consejo Municipal San Luis,,Administrative,1,Consejo Municipal,District,2,,,,San Luis,,,,(504) 2237-1841,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,15.12479752,-88.43967101,HND,Honduras,Honduran Red Cross,,37,7-Feb-24,Yes,Yes
Consejo Municipal Amapala,,Administrative,1,Consejo Municipal,District,2,,,,Amapala,,,,(504) 2237-1842,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,13.29128293,-87.6536344,HND,Honduras,Honduran Red Cross,,38,7-Feb-24,Yes,Yes
Consejo Municipal Olanchito,,Administrative,1,Consejo Municipal,District,2,,,,Olanchito,,,,(504) 2237-1843,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,15.48054709,-86.56915898,HND,Honduras,Honduran Red Cross,,40,7-Feb-24,Yes,Yes
Consejo Municipal Goascorán,,Administrative,1,Consejo Municipal,District,2,,,,Goascorán,,,,(504) 2237-1844,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,13.61296298,-87.7518629,HND,Honduras,Honduran Red Cross,,41,7-Feb-24,Yes,Yes
Consejo Municipal Sonaguera,,Administrative,1,Consejo Municipal,District,2,,,,Sonaguera,,,,(504) 2237-1845,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,15.61052623,-86.27745062,HND,Honduras,Honduran Red Cross,,42,7-Feb-24,Yes,Yes
Consejo Municipal Jutiapa,,Administrative,1,Consejo Municipal,District,2,,,,Jutiapa,,,,(504) 2237-1846,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,15.73341149,-86.50447705,HND,Honduras,Honduran Red Cross,,43,7-Feb-24,Yes,Yes
Consejo Municipal Pespire,,Administrative,1,Consejo Municipal,District,2,,,,Pespire,,,,(504) 2237-1847,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,13.59356312,-87.36325325,HND,Honduras,Honduran Red Cross,,44,7-Feb-24,Yes,Yes
Consejo Municipal Taulabe,,Administrative,1,Consejo Municipal,District,2,,,,Taulabe,,,,(504) 2237-1848,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,14.69256334,-87.94850076,HND,Honduras,Honduran Red Cross,,46,7-Feb-24,Yes,Yes
Consejo Municipal Jesús de Otoro,,Administrative,1,Consejo Municipal,District,2,,,,Jesús de Otoro,,,,(504) 2237-1849,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,14.48994801,-87.98960472,HND,Honduras,Honduran Red Cross,,47,7-Feb-24,Yes,Yes
Consejo Municipal Nueva Arcadia,,Administrative,1,Consejo Municipal,District,2,,,,Nueva Arcadia,,,,(504) 2237-1850,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,15.03256407,-88.75549094,HND,Honduras,Honduran Red Cross,,48,7-Feb-24,Yes,Yes
Consejo Municipal Quimistán,,Administrative,1,Consejo Municipal,District,2,,,,Quimistán,,,,(504) 2237-1851,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,15.34509791,-88.38281823,HND,Honduras,Honduran Red Cross,,49,7-Feb-24,Yes,Yes
Consejo Municipal San José de Colinas,,Administrative,1,Consejo Municipal,District,2,,,,San José de Colinas,,,,(504) 2237-1852,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,15.04115626,-88.30211748,HND,Honduras,Honduran Red Cross,,50,7-Feb-24,Yes,Yes
Consejo Municipal Río Lindo,,Administrative,1,Consejo Municipal,District,2,,,,Río Lindo,,,,(504) 2237-1853,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,15.05175996,-87.98740097,HND,Honduras,Honduran Red Cross,,52,7-Feb-24,Yes,Yes
