NAME_LOC,NAME_EN,TYPE,TYPECODE,SUBTYPE,LEVEL,LEVELCODE,POSTCODE,ADDRESS_LOC,ADDRESS_EN,CITY_LOC,CITY_EN,FOCAL_PERSON_LOC,FOCAL_PERSON_EN,TELEPHONE,EMAIL,WEBSITE,SOURCE_EN,SOURCE_LOC,LATITUDE,LONGITUDE,ISO3,COUNTRY,NATIONAL_SOCIETY,GOLOCALUNITID,NSLOCALUNITID,DATEOFUPDATE,VALIDATED,PUBLICVIEW
"Paisley, 4th Floor","Paisley, 4th Floor",Administrative,1,Office,Provincial,1,PA1 1EA,"4th Floor, 1 Smithhills Street, Paisley","4th Floor, 1 Smithhills Street, Paisley",Glasgow & Renfrewshire,Glasgow & Renfrewshire,,,694 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,55.846261,-4.421932,GBR,United Kingdom,British Red Cross,,003734,7-Sep-23,Yes,Yes
Palmers Green Bookshop,Palmers Green Bookshop,Other,6,Shop,Head Office,,N13 4JG,"385 Green Lanes, Palmers Green","385 Green Lanes, Palmers Green",London,London,,,695 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.619335,-0.107476,GBR,United Kingdom,British Red Cross,,001584,7-Sep-23,Yes,Yes
Palmers Green Clothing,Palmers Green Clothing,Other,6,Shop,Head Office,,N13 4JG,"383 Green Lanes, Palmers Green","383 Green Lanes, Palmers Green",London,London,,,696 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.619335,-0.107476,GBR,United Kingdom,British Red Cross,,000897,7-Sep-23,Yes,Yes
Peebles,Peebles,Other,6,Shop,Head Office,,EH45 8JF,"21 Old Town, Peebles","21 Old Town, Peebles",Peeblesshire,Peeblesshire,,,697 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,55.652029,-3.194496,GBR,United Kingdom,British Red Cross,,001263,7-Sep-23,Yes,Yes
Pembroke Dock,Pembroke Dock,Other,6,Shop,Head Office,,SA72 6SA,"Unit 15 St Govan's Shopping, Dimond Street, Pembroke Dock","Unit 15 St Govan's Shopping, Dimond Street, Pembroke Dock",Pembrokeshire,Pembrokeshire,,,698 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.685443,-4.956179,GBR,United Kingdom,British Red Cross,,000993,7-Sep-23,Yes,Yes
Penarth,Penarth,Other,6,Shop,Head Office,,CF64 2AB,"5C Stanwell Road, Penarth","5C Stanwell Road, Penarth",South Glamorgan,South Glamorgan,,,699 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.438265,-3.174036,GBR,United Kingdom,British Red Cross,,001594,7-Sep-23,Yes,Yes
Perth,Perth,Other,6,Shop,Head Office,,PH1 5EN,"19 Kinnoull Street, Perth","19 Kinnoull Street, Perth",Perth & Kinross,Perth & Kinross,,,700 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,56.397067,-3.432271,GBR,United Kingdom,British Red Cross,,001255,7-Sep-23,Yes,Yes
Peterborough UK Ops,Peterborough UK Ops,Administrative,1,Office,Provincial,1,PE1 1LF,"First Floor, Suite C, Crescent House,Priestgate, Peterborough","First Floor, Suite C, Crescent House,Priestgate, Peterborough",Cambridgeshire,Cambridgeshire,,,701 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,52.571797,-0.246614,GBR,United Kingdom,British Red Cross,,003678,7-Sep-23,Yes,Yes
Peterhead,Peterhead,Other,6,Shop,Head Office,,AB42 1RX,"12 Kirk Street, Peterhead","12 Kirk Street, Peterhead",Grampian,Grampian,,,702 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,57.505243,-1.786548,GBR,United Kingdom,British Red Cross,,001232,7-Sep-23,Yes,Yes
Petersfield shop,Petersfield shop,Other,6,Shop,Head Office,,GU32 3AD,"1 Swan Street, Petersfield","1 Swan Street, Petersfield",Hampshire,Hampshire,,,703 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.004442,-0.939364,GBR,United Kingdom,British Red Cross,,003699,7-Sep-23,Yes,Yes
Pitlochry,Pitlochry,Other,6,Shop,Head Office,,PH16 5BL,"73A Atholl Road, Pitlochry","73A Atholl Road, Pitlochry",Perth & Kinross,Perth & Kinross,,,704 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,56.702941,-3.734069,GBR,United Kingdom,British Red Cross,,001920,7-Sep-23,Yes,Yes
Plymouth,Plymouth,Administrative,1,Office,Provincial,1,PL1 2AD,"Plymouth Public Dispensary, 18 Catherine Street, Plymouth","Plymouth Public Dispensary, 18 Catherine Street, Plymouth",Devon,Devon,,,705 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.36952,-4.140597,GBR,United Kingdom,British Red Cross,,003387,7-Sep-23,Yes,Yes
Plymouth Cornwall St,Plymouth Cornwall St,Other,6,Shop,Head Office,,PL1 1NF,"90 Cornwall Street, Plymouth","90 Cornwall Street, Plymouth",Devon,Devon,,,706 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.372558,-4.14508,GBR,United Kingdom,British Red Cross,,003191,7-Sep-23,Yes,Yes
"Plymouth, Southway","Plymouth, Southway",Other,6,Shop,Head Office,,PL6 6QR,"355/357 Southway Drive, Plymouth","355/357 Southway Drive, Plymouth",Devon,Devon,,,707 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.429702,-4.126133,GBR,United Kingdom,British Red Cross,,001087,7-Sep-23,Yes,Yes
Plympton Bookshop,Plympton Bookshop,Other,6,Shop,Head Office,,PL7 2ZN,"Unit 15, The Ridgeway, St Stephens Place, Plympton","Unit 15, The Ridgeway, St Stephens Place, Plympton",Devon,Devon,,,708 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.387507,-4.051878,GBR,United Kingdom,British Red Cross,,001385,7-Sep-23,Yes,Yes
Plympton Clothing,Plympton Clothing,Other,6,Shop,Head Office,,PL7 2AW,"57 The Ridgeway, Plympton","57 The Ridgeway, Plympton",Devon,Devon,,,709 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.388033,-4.052913,GBR,United Kingdom,British Red Cross,,003213,7-Sep-23,Yes,Yes
Plymstock F & E,Plymstock F & E,Other,6,Shop,Head Office,,PL9 7AF,"23 The Broadway, The Broadway Shopping Centre, Plymstock/Plymouth","23 The Broadway, The Broadway Shopping Centre, Plymstock/Plymouth",Devon,Devon,,,710 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.360224,-4.091181,GBR,United Kingdom,British Red Cross,,003320,7-Sep-23,Yes,Yes
Plymstock garage,Plymstock garage,Other,6,Garage,Head Office,,PL9 7AF,"Garage 1, The Broadway, Plymstock/Plymouth","Garage 1, The Broadway, Plymstock/Plymouth",Devon,Devon,,,711 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.360224,-4.091181,GBR,United Kingdom,British Red Cross,,003639,7-Sep-23,Yes,Yes
Poole,Poole,Administrative,1,Office,Provincial,1,BH17 7BX,"Unit 1 Albany Business Park, Cabot Road, Poole","Unit 1 Albany Business Park, Cabot Road, Poole",Dorset,Dorset,,,712 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.743724,-1.990616,GBR,United Kingdom,British Red Cross,,002002,7-Sep-23,Yes,Yes
Poole shop,Poole shop,Other,6,Miscellaneous,Head Office,,BH15 1AU,"163 High Street, Poole","163 High Street, Poole",Dorset,Dorset,,,713 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.717178,-1.982341,GBR,United Kingdom,British Red Cross,,003818,7-Sep-23,Yes,Yes
Portadown MAS,Portadown MAS,Emergency Response,3,Hall,Head Office,,BT62 3SH,"Annagh Business Centre, Ut 5 Tandragee Road, Portadown","Annagh Business Centre, Ut 5 Tandragee Road, Portadown",Co. Amagh,Co. Amagh,,,714 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,54.383605,-6.459602,GBR,United Kingdom,British Red Cross,,001822,7-Sep-23,Yes,Yes
Porthmadog,Porthmadog,Other,6,Shop,Head Office,,LL49 9HA,"119 High Street, Stryd Fawr, Porthmadog","119 High Street, Stryd Fawr, Porthmadog",Gwynedd,Gwynedd,,,715 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,52.927691,-4.132627,GBR,United Kingdom,British Red Cross,,001423,7-Sep-23,Yes,Yes
Portobello Road shop,Portobello Road shop,Other,6,Shop,Head Office,,W11 2EB,"164 Portobello Road, London","164 Portobello Road, London",London,London,,,716 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.515533,-0.2046,GBR,United Kingdom,British Red Cross,,003644,7-Sep-23,Yes,Yes
Portsmouth,Portsmouth,Administrative,1,Office,Provincial,1,PO1 4BT,"338 Commercial Road, Portsmouth","338 Commercial Road, Portsmouth",Hampshire,Hampshire,,,717 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.804737,-1.086632,GBR,United Kingdom,British Red Cross,,003337,7-Sep-23,Yes,Yes
Poulton shop,Poulton shop,Other,6,Shop,Head Office,,FY6 7DF,"3A  Village Walks, Poulton-le-Fylde","3A  Village Walks, Poulton-le-Fylde",Lancashire,Lancashire,,,718 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,53.846784,-2.993382,GBR,United Kingdom,British Red Cross,,003344,7-Sep-23,Yes,Yes
Prenton,Prenton,Other,6,Shop,Head Office,,CH42 8PG,"356 Woodchurch Road, Prenton/Birkenhead","356 Woodchurch Road, Prenton/Birkenhead",Merseyside,Merseyside,,,719 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,53.373372,-3.049728,GBR,United Kingdom,British Red Cross,,001368,7-Sep-23,Yes,Yes
Preston Office,Preston Office,Administrative,1,Office,Provincial,1,PR2 9ZG,"11-14 Pittman Court, Pittman Way,Fulwood, Preston","11-14 Pittman Court, Pittman Way,Fulwood, Preston",Lancashire,Lancashire,,,720 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,53.796865,-2.687973,GBR,United Kingdom,British Red Cross,,001452,7-Sep-23,Yes,Yes
Preston Shop,Preston Shop,Other,6,Miscellaneous,Head Office,,PR1 2AE,"100 Fishergate, Preston","100 Fishergate, Preston",Lancashire,Lancashire,,,721 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,53.758077,-2.70223,GBR,United Kingdom,British Red Cross,,003780,7-Sep-23,Yes,Yes
Prestwick office,Prestwick office,Administrative,1,Office,Provincial,1,KA9 2TA,"2 Skye Road, Prestwick","2 Skye Road, Prestwick",Ayrshire,Ayrshire,,,722 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,55.501933,-4.593076,GBR,United Kingdom,British Red Cross,,003493,7-Sep-23,Yes,Yes
Prestwick shop,Prestwick shop,Other,6,Shop,Head Office,,KA9 1AD,"43 Main Street, Prestwick","43 Main Street, Prestwick",Ayrshire,Ayrshire,,,723 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,55.500954,-4.610752,GBR,United Kingdom,British Red Cross,,003755,7-Sep-23,Yes,Yes
Quedgeley,Quedgeley,Administrative,1,Office,Provincial,1,GL2 2AQ,"Unit 6 & 7 Wheatstone Court, Waterwells Business Park,Davy Way, Quedgeley","Unit 6 & 7 Wheatstone Court, Waterwells Business Park,Davy Way, Quedgeley",Gloucestershire,Gloucestershire,,,724 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.812593,-2.274791,GBR,United Kingdom,British Red Cross,,003023,7-Sep-23,Yes,Yes
Ramsgate,Ramsgate,Other,6,Shop,Head Office,,CT11 8NW,"16 King Street, Ramsgate","16 King Street, Ramsgate",Kent,Kent,,,725 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.334059,1.419939,GBR,United Kingdom,British Red Cross,,001634,7-Sep-23,Yes,Yes
Ramsgate shop 2,Ramsgate shop 2,Other,6,Shop,Head Office,,CT11 9DS,"Unit 6 Argyle Centre, 17-19 York Street, Ramsgate","Unit 6 Argyle Centre, 17-19 York Street, Ramsgate",Kent,Kent,,,726 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.332801,1.419271,GBR,United Kingdom,British Red Cross,,003544,7-Sep-23,Yes,Yes
Reading,Reading,Administrative,1,Office,Provincial,1,RG1 5SF,"John Nike House, 90 Eastern Avenue, Reading","John Nike House, 90 Eastern Avenue, Reading",Berkshire,Berkshire,,,727 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.447805,-0.945459,GBR,United Kingdom,British Red Cross,,001088,7-Sep-23,Yes,Yes
Redhill F&E shop,Redhill F&E shop,Other,6,Shop,Head Office,,RH1 1RH,"Unit 3, 8 High Street, Redhill","Unit 3, 8 High Street, Redhill",Surrey,Surrey,,,728 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.239929,-0.168263,GBR,United Kingdom,British Red Cross,,003725,7-Sep-23,Yes,Yes
Redhill shop,Redhill shop,Other,6,Shop,Head Office,,RH1 1QH,"45 Station Road, Redhill","45 Station Road, Redhill",Surrey,Surrey,,,729 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.240576,-0.169266,GBR,United Kingdom,British Red Cross,,001571,7-Sep-23,Yes,Yes
Redruth office,Redruth office,Administrative,1,Office,Provincial,1,TR14 0HX,"Unit 1, East Pool, Tolvaddon Business Park,Pool, Redruth","Unit 1, East Pool, Tolvaddon Business Park,Pool, Redruth",Cornwall,Cornwall,,,730 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.232287,-5.283766,GBR,United Kingdom,British Red Cross,,003803,7-Sep-23,Yes,Yes
Richmond,Richmond,Other,6,Shop,Head Office,,DL10 4DP,"4 Rosemary Lane, Richmond","4 Rosemary Lane, Richmond",North Yorkshire,North Yorkshire,,,731 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,54.404048,-1.739509,GBR,United Kingdom,British Red Cross,,000917,7-Sep-23,Yes,Yes
Ringwood,Ringwood,Other,6,Shop,Head Office,,BH24 1EZ,"3 Pedlars Walk, The Granaries, Ringwood","3 Pedlars Walk, The Granaries, Ringwood",Hampshire,Hampshire,,,732 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.846344,-1.792074,GBR,United Kingdom,British Red Cross,,000970,7-Sep-23,Yes,Yes
Ripley shop,Ripley shop,Other,6,Shop,Head Office,,DE5 3AL,"20 Oxford Street, Ripley","20 Oxford Street, Ripley",Derbyshire,Derbyshire,,,733 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,53.04981,-1.405937,GBR,United Kingdom,British Red Cross,,003209,7-Sep-23,Yes,Yes
Rochester,Rochester,Other,6,Shop,Head Office,,ME1 1LX,"67 High Street, Rochester","67 High Street, Rochester",Kent,Kent,,,734 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.389253,0.504404,GBR,United Kingdom,British Red Cross,,000020,7-Sep-23,Yes,Yes
Rohais,Rohais,Other,6,Shop,Head Office,,GY1 1YW,"Red Cross House, Rohais Road, Saint Peter Port","Red Cross House, Rohais Road, Saint Peter Port",Guernsey,Guernsey,,,735 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,49.457686,-2.537282,GBR,United Kingdom,British Red Cross,,001354,7-Sep-23,Yes,Yes
Romsey shop,Romsey shop,Other,6,Shop,Head Office,,SO51 8BW,"18 The Hundred, Romsey","18 The Hundred, Romsey",Hampshire,Hampshire,,,736 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.989051,-1.498296,GBR,United Kingdom,British Red Cross,,000881,7-Sep-23,Yes,Yes
Rossendale,Rossendale,Other,6,Shop,Head Office,,BB4 9AG,"13/13a Burnley Rd East, Waterfoot, Rossendale","13/13a Burnley Rd East, Waterfoot, Rossendale",Lancashire,Lancashire,,,737 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,53.693653,-2.252567,GBR,United Kingdom,British Red Cross,,000767,7-Sep-23,Yes,Yes
Royton,Royton,Other,6,Shop,Head Office,,OL2 5QD,"26 Market Square, Royton","26 Market Square, Royton",Greater Manchester,Greater Manchester,,,738 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,53.566161,-2.123391,GBR,United Kingdom,British Red Cross,,001102,7-Sep-23,Yes,Yes
"Rustington, Broadmark Lane","Rustington, Broadmark Lane",Emergency Response,3,Hall,Head Office,,BN16 2NW,"(R/o 1-3) Broadmark Lane, Rustington","(R/o 1-3) Broadmark Lane, Rustington",Sussex,Sussex,,,739 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.809428,-0.505067,GBR,United Kingdom,British Red Cross,,000678,7-Sep-23,Yes,Yes
Ryde,Ryde,Other,6,Shop,Head Office,,PO33 2HT,"33 High Street, Ryde","33 High Street, Ryde",Isle of Wight,Isle of Wight,,,740 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.727726,-1.162814,GBR,United Kingdom,British Red Cross,,001617,7-Sep-23,Yes,Yes
Salford RCT,Salford RCT,Administrative,1,Office,Provincial,1,M50 2GT,"Unit 4, Bradbury House, Central Park,Ohio Avenue/Salford Quays, Salford","Unit 4, Bradbury House, Central Park,Ohio Avenue/Salford Quays, Salford",Greater Manchester,Greater Manchester,,,741 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,53.475755,-2.290806,GBR,United Kingdom,British Red Cross,,001589,7-Sep-23,Yes,Yes
Salisbury,Salisbury,Other,6,Shop,Head Office,,SP1 1HB,"11 Winchester Street, Salisbury","11 Winchester Street, Salisbury",Wiltshire,Wiltshire,,,742 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.069797,-1.793673,GBR,United Kingdom,British Red Cross,,003007,7-Sep-23,Yes,Yes
Seaton,Seaton,Other,6,Shop,Head Office,,EX12 2LA,"4 Fore Street, Seaton","4 Fore Street, Seaton",Devon,Devon,,,743 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.705093,-3.070744,GBR,United Kingdom,British Red Cross,,001581,7-Sep-23,Yes,Yes
Selkirk,Selkirk,Other,6,Shop,Head Office,,TD7 4DD,"Red Cross Centre, 16/18 High St, Selkirk","Red Cross Centre, 16/18 High St, Selkirk",Ettric & Lauderdale,Ettric & Lauderdale,,,744 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,55.547967,-2.840076,GBR,United Kingdom,British Red Cross,,001194,7-Sep-23,Yes,Yes
Selkirk (Container),Selkirk (Container),Other,6,Miscellaneous,Head Office,,TD7 5EB,"Container 50, Container Yard 1, Etterick Riverside,Dunsdale Road, Selkirk","Container 50, Container Yard 1, Etterick Riverside,Dunsdale Road, Selkirk",Ettric & Lauderdale,Ettric & Lauderdale,,,745 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,55.554528,-2.839836,GBR,United Kingdom,British Red Cross,,003790,7-Sep-23,Yes,Yes
Shanklin,Shanklin,Other,6,Shop,Head Office,,PO37 6JZ,"17 High Street, Shanklin","17 High Street, Shanklin",Isle of Wight,Isle of Wight,,,746 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.629252,-1.17917,GBR,United Kingdom,British Red Cross,,000989,7-Sep-23,Yes,Yes
Sheerness,Sheerness,Other,6,Shop,Head Office,,ME12 1AF,"20 The Broadway, Sheerness","20 The Broadway, Sheerness",Kent,Kent,,,747 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.439883,0.763024,GBR,United Kingdom,British Red Cross,,001870,7-Sep-23,Yes,Yes
Sheffield,Sheffield,Administrative,1,Office,Provincial,1,S9 2RX,"Bradbury House, Unit 24 Jessop Riverside,800 Brightside Lane, Sheffield","Bradbury House, Unit 24 Jessop Riverside,800 Brightside Lane, Sheffield",South Yorkshire,South Yorkshire,,,748 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,53.407735,-1.421199,GBR,United Kingdom,British Red Cross,,001934,7-Sep-23,Yes,Yes
Sheffield MAS hub,Sheffield MAS hub,Emergency Response,3,Warehouse/Industrial,Head Office,,S9 4LR,"10 Acres Hill Lane, Sheffield","10 Acres Hill Lane, Sheffield",South Yorkshire,South Yorkshire,,,749 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,53.383071,-1.417774,GBR,United Kingdom,British Red Cross,,003587,7-Sep-23,Yes,Yes
Sherborne,Sherborne,Other,6,Shop,Head Office,,DT9 3PX,"20 Cheap Street, Sherborne","20 Cheap Street, Sherborne",Dorset,Dorset,,,750 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.949354,-2.516833,GBR,United Kingdom,British Red Cross,,001582,7-Sep-23,Yes,Yes
Shoreham by Sea,Shoreham by Sea,Other,6,Shop,Head Office,,BN43 5ZE,"17 East Street, Shoreham-by-Sea","17 East Street, Shoreham-by-Sea",Sussex,Sussex,,,751 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.832174,-0.274502,GBR,United Kingdom,British Red Cross,,001461,7-Sep-23,Yes,Yes
Shrewsbury,Shrewsbury,Administrative,1,Office,Provincial,1,SY1 3AF,"Bradbury Park House, 3 Park Plaza,Battlefield Enterprise Park, Shrewsbury","Bradbury Park House, 3 Park Plaza,Battlefield Enterprise Park, Shrewsbury",Shropshire,Shropshire,,,752 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,52.745371,-2.743728,GBR,United Kingdom,British Red Cross,,003272,7-Sep-23,Yes,Yes
Sidcup,Sidcup,Other,6,Shop,Head Office,,DA14 4EA,"4 Alma Road, Sidcup/Bexley","4 Alma Road, Sidcup/Bexley",London,London,,,753 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.432142,0.103298,GBR,United Kingdom,British Red Cross,,001789,7-Sep-23,Yes,Yes
South Elmsall,South Elmsall,Other,6,Shop,Head Office,,WF9 2RN,"47 Barnsley Road, South Elmsall","47 Barnsley Road, South Elmsall",Yorkshire,Yorkshire,,,754 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,53.594762,-1.289902,GBR,United Kingdom,British Red Cross,,003227,7-Sep-23,Yes,Yes
